id,name,country,date,description,type,status,glide,url
23626,South Sudan: Cholera Outbreak - Jun 2015,South Sudan,"{'changed': '2015-11-04T17:34:44+00:00', 'created': '2015-06-23T00:00:00+00:00', 'event': '2015-06-23T00:00:00+00:00'}","On 23 Jun 2015, the Ministry of Health declared an outbreak of cholera in Juba County. Following the declaration, the national cholera taskforce was mandated to initiate concrete interventions for cholera prevention and control. ([WHO/Govt, 22 Jun 2015](https://reliefweb.int/node/1052536))  By 27 Jun, the number of cases had increased to 347 including 26 deaths ([WHO/Govt, 27 Jun 2015](https://reliefweb.int/node/1056801)).

The initial cases in Juba were traced back to 18 May 2015 in UN House PoC where the first cholera case was confirmed on 1 June 2015 ([UNICEF, 4 Jun 2015](https://reliefweb.int/node/1025871)).

In Bor, the initial cases were reported from Malou in Makuach Payam. Makuach Payam is the most affected in Bor and has registered an attack rate (cases per 10,000) of 28. ([WHO/Govt, 21 July 2015](https://reliefweb.int/node/1056801))

As of 9 Sep, a total of 1,735 cholera cases including 46 deaths (CFR 2.65%) have been reported in Juba and Bor Counties. Of the 46 deaths (27 facilities and 19 communities), 11 (24%) occurred in children under five years. In Juba County, a total of 1,597 including 45 deaths (CFR 2.82%) have been reported from seven Payams. In Bor, 138 cases including one death (CFR 0.72 %) have been reported from Malou in Makuach Payam and other areas within the County. ([WHO/Govt, 9 Sep 2015](https://reliefweb.int/node/1166366/))

During week 40 of 2015 (28 Sept- 4 Oct 2015), two new suspect cholera cases reported from [Gorom (1) and Tongping (1)] Juba county tested negative for cholera using the direct and modified rapid diagnostic cholera test. Therefore they were discarded and not captured in the line list. ([WHO, Govt, 4 Oct 2015](https://reliefweb.int/node/203296))

On 3 Nov 2015, the Ministry of Health declared the end of cholera outbreak in South Sudan, after a period of 10 days with no reported laboratory confirmed cholera cases countrywide. ([UNMISS, 3 Nov 2015](https://reliefweb.int/node/1249081))","[{'id': 4642, 'name': 'Epidemic', 'code': 'EP', 'primary': True}]",past,EP-2015-000073-SSD,https://reliefweb.int/taxonomy/term/23626
20326,Sudan/South Sudan: Measles Outbreak - Mar 2015,South Sudan,"{'changed': '2017-10-05T17:39:23+00:00', 'created': '2015-03-08T00:00:00+00:00', 'event': '2015-03-08T00:00:00+00:00'}","**Sudan**

Measles outbreak started in December 2014, and affected 11 localities of Kassala and Gedaref States by January 2015. In April, the outbreak was reported in additional 28 localities in Kassala, Sennar, the Red Sea, West, East, and North Darfur states. Sudan Red Crescent Society (SRCS) in collaboration with MoH, UNICEF and WHO are conducting vaccination campaigns across the targeted States as appropriate ([IFRC, 22 Dec 2016](https://reliefweb.int/node/1832884))

In October 2016 over 21,000 people vaccinated against measles in Abyei, following an outbreak declared by the Ministry of Health in September. ([OCHA, 23 Oct 2016](https://reliefweb.int/node/1756186))

**South Sudan**

By the end of 2016, a total of 2,294 suspected measles cases including at least 28 deaths (CFR 1.22%) hade been reported countrywide ([WHO/Govt. South Sudan, 1 Jan 2017](https://reliefweb.int/node/1857974))

Cumulatively, in 2017 a total of least 573 suspect measles cases including 4 deaths (CFR 0.70%) have been reported from 19 counties. Most of the cases have been reported from Wau, Gogrial East,
Gogrial West and Yambio counties ([WHO/Govt. South Sudan, 2 May 2017](https://reliefweb.int/node/2011224))","[{'id': 4642, 'name': 'Epidemic', 'code': 'EP', 'primary': True}]",past,EP-2015-000038-SDN,https://reliefweb.int/taxonomy/term/20326
17581,South Sudan: Kala-azar Outbreak - Sep 2014,South Sudan,"{'changed': '2015-09-11T07:20:07+00:00', 'created': '2014-09-16T00:00:00+00:00', 'event': '2014-09-16T00:00:00+00:00'}","Starting in mid-2014, Kala-azar (Visceral Leishmaniasis) cases started to increase considerably in South Sudan. Kala-azar is endemic in Upper Nile, Unity, Jonglei and Eastern Equatoria states, and the peak season usually starts during or shortly after the rainy season. In 2014, the peak season started in April, due to displacement, insecurity, low immunity and limited access to treatment. By the beginning of September, over 4,000 cases and 102 deaths had been recorded. ([WHO, 16 Sep 2014](https://reliefweb.int/node/692878))

By 12 Dec, the number of cases and deaths had increased to 7,204 and 199 respectively. In comparison, 2,992 cases and 88 deaths had been reported over the same period in 2013. A reduction in reported cases noted over the last 10 weeks was most likely caused by lack of access to treatment centers due to floods or insecurity. ([WHO, 22 Dec 2014](https://reliefweb.int/node/794821))

By March 2015, a total of 1,194 Kala-azar cases and 33 deaths had been reported from 16 treatment centers since the beginning of the year. In comparison 1,146 cases and 25 deaths were reported during the same period in 2014. Underreporting from the treatment centers complicates meaningful interpretation of trends, as many health facilities remain inaccessible due to insecurity. ([WHO, 22 Mar 2015](https://reliefweb.int/node/928026))

Viral leishmaniasis (or kala-azar) continues to be a concern. From January through July, a total of 2,308 cases and 72 deaths (with a case fatality rate of 3.1 per cent) were reported from 15 treatment
centres. Partners continue to support enhanced surveillance, case management and interventions to prevent transmission.([Report of the Secretary-General on South Sudan (S/2015/655)](https://reliefweb.int/node/1141081))","[{'id': 4642, 'name': 'Epidemic', 'code': 'EP', 'primary': True}]",past,EP-2014-000170-SSD,https://reliefweb.int/taxonomy/term/17581
14337,South Sudan: Floods - Aug 2014,South Sudan,"{'changed': '2018-04-12T00:09:33+00:00', 'created': '2014-08-01T00:00:00+00:00', 'event': '2014-08-01T00:00:00+00:00'}","Starting in July 2014, flooding caused by seasonal rainfall started to worsen living conditions in displacement sites in parts of South Sudan. By 31 Jul, large areas of the Bentiu Protection of Civilian Sites in Unity State were under water. ([OCHA, 31 Jul 2014](https://reliefweb.int/node/680206)) As of 15 Aug, over 68 per cent of the estimated 1.3 million people displaced within South Sudan were sheltering in flood-prone sites. In addition to Bentiu, displacement sites in Juba (Central Equatoria) and Malakal (Upper Nile) had also reported flooding. ([OCHA, 15 Aug 2014](https://reliefweb.int/node/683909))
Due to the floods, malaria represented over 26 per cent of deaths recorded in health centres and displacement sites between 18 and 24 August 2014. ([OCHA, 28 Aug 2014](https://reliefweb.int/node/687390))
### Useful Links

- [![Humanitarian Response - Logo](https://www.humanitarianresponse.info/sites/all/themes/humanitarianresponse/logo.png)](https://southsudan.humanitarianresponse.info)","[{'id': 4624, 'name': 'Flash Flood', 'code': 'FF'}, {'id': 4611, 'name': 'Flood', 'code': 'FL', 'primary': True}]",past,FL-2014-000123-SSD,https://reliefweb.int/taxonomy/term/14337
15031,Sudan: Floods - Jul 2014,Sudan,"{'changed': '2015-07-20T12:21:53+00:00', 'created': '2014-07-04T00:00:00+00:00', 'event': '2014-07-04T00:00:00+00:00'}","In Sudan, heavy rains from July to September 2014 led to flash flooding, which affected more than 266,000 people in 13 states ([OCHA, 9 Sep 2014](https://reliefweb.int/node/690344)). According to the Ministry of Health of Sudan (MoH), 39 people were killed and 204 injured. Widespread destruction was caused to people’s homes, crops and public infrastructure. The flood-affected population’s access to water supply and sanitation services were also disrupted. ([IFRC, 3 April 2015](https://reliefweb.int/node/969261))","[{'id': 4624, 'name': 'Flash Flood', 'code': 'FF'}, {'id': 4611, 'name': 'Flood', 'code': 'FL', 'primary': True}]",past,FL-2014-000098-SDN,https://reliefweb.int/taxonomy/term/15031
14678,South Sudan: Cholera Outbreak - May 2014,South Sudan,"{'changed': '2018-04-12T00:09:33+00:00', 'created': '2014-05-15T00:00:00+00:00', 'event': '2014-05-15T00:00:00+00:00'}","On 15 May 2014, South Sudan's Ministry of Health declared a cholera outbreak in Juba, Central Equatoria State, after 18 suspected cholera cases and one death had been reported ([Govt, 15 May 2014](https://reliefweb.int/node/660070)). By 11 Aug 2014, the number of cases had increased to 5,697, including 123 deaths. ([WHO, 15 Aug 2014](https://reliefweb.int/node/685081))

At October, cholera resurfaced in Eastern Equatoria's Lopa-Lafon County where new cases and deaths were reported, raising the cumulative number to 6,260 cases and 157 deaths ([WHO, 31 Oct 2014](https://reliefweb.int/node/706576)). As of 14 Dec, the cumulative total stood at 6,421 cases including 167 deaths (CFR 2.60%) from five states and 16 counties. ([Govt/WHO, 14 Dec 2014](https://reliefweb.int/node/782146))
### Useful Links

- [South Sudan Health Cluster Situation Reports](http://southsudan.humanitarianresponse.info/search/type/document/clusters/51)","[{'id': 4642, 'name': 'Epidemic', 'code': 'EP', 'primary': True}]",past,EP-2014-000064-SSD,https://reliefweb.int/taxonomy/term/14678
13655,Sudan: Yellow Fever Outbreak - Nov 2013,Sudan,"{'changed': '2015-07-28T08:39:26+00:00', 'created': '2013-11-26T00:00:00+00:00', 'event': '2013-11-26T00:00:00+00:00'}","An outbreak of yellow fever was reported in West and South Kordofan states between 3 October
and 13 November 2013. By 24 November 2013, the Ministry of Health (MoH) reported 44 suspected cases of yellow fever with 14 deaths. ([WHO/Govt, 7 Nov 2013](https://reliefweb.int/node/614014))

Between 03 October to 14 December 2013, a total of 49 suspected cases of Yellow fever were reported including 15 deaths from the West Kordofan state of Sudan. ([WHO, 15 Dec 2013](https://reliefweb.int/node/625820))","[{'id': 4642, 'name': 'Epidemic', 'code': 'EP', 'primary': True}]",past,EP-2013-000146-SDN,https://reliefweb.int/taxonomy/term/13655
13385,South Sudan: Measles Outbreak - Sep 2013,South Sudan,"{'changed': '2015-07-16T12:59:17+00:00', 'created': '2013-09-29T00:00:00+00:00', 'event': '2013-09-29T00:00:00+00:00'}","A total of 43 suspected cases of measles were reported in Malakal County in South Sudan's Upper Nile State since August 2013, according to the Upper Nile State Ministry of Health and WHO. A mass measles vaccination campaign was launched targeting over 31,300 children. ([OCHA, 29 Sep 2013](https://reliefweb.int/node/606536))

The ongoing displacement caused by the violence that broke out on 15 Dec led to an increase in measles cases and deaths. By February 2014, 522 suspected cases and 77 related deaths had been recorded in IDPs camps. ([WHO, 4 Feb 2014](https://reliefweb.int/node/635142)) By the end of July, 2,054 suspected measles cases were reported from nine states ([WHO, 8 Aug 2014](https://reliefweb.int/node/684349)).

The measles outbreak peaked at the beginning of 2014 with the highest peak occurring in week 3, followed by a decline with subsequent shorter peaks in week 5 and 13. This trend was attributed to a series of reactive measles vacination campaigns conducted to contain the outbreaks in UN House, Tongping IDP camp, Bor, Yuai, Lankien, Cueibet and in Thol Payam, Nyirol County in Jonglei State. ([WHO, 14 Dec 2014](https://reliefweb.int/node/782146))","[{'id': 4642, 'name': 'Epidemic', 'code': 'EP', 'primary': True}]",past,EP-2013-000126-SSD,https://reliefweb.int/taxonomy/term/13385
13212,South Sudan: Floods - Aug 2013,South Sudan,"{'changed': '2015-07-16T13:11:22+00:00', 'created': '2013-08-18T00:00:00+00:00', 'event': '2013-08-18T00:00:00+00:00'}","Heavy rains starting in the beginning of August 2013 caused damage to houses, crops and basic infrastructure in several of Sudan's northern states. As of 15 Oct, more than 150,000 people were accessed and assessed to be in need of assistance in Jonglei, Lakes, Northern Bahr el Ghazal, Unity, Upper Nile, Warrap, Western Bahr el Ghazal and Western Equatoria. ([OCHA, 16 Oct 2013](https://reliefweb.int/node/609988))

On 4 Dec, the rainy season drew to and end and over 344,000 people were in need of assistance.([OCHA, 4 Dec 2013](https://reliefweb.int/node/621171)) As of 8 Dec 2013, about 3,500 families displaced by flooding and hostilities in Jonglei’s Pochalla County were in need of water and sanitation assistance. ([OCHA, 8 Dec 2013](https://reliefweb.int/node/622738))","[{'id': 4624, 'name': 'Flash Flood', 'code': 'FF'}, {'id': 4611, 'name': 'Flood', 'code': 'FL', 'primary': True}]",past,FL-2013-000108-SSD,https://reliefweb.int/taxonomy/term/13212
13066,Sudan: Flash Floods - Aug 2013,Sudan,"{'changed': '2018-04-12T00:09:33+00:00', 'created': '2013-08-06T00:00:00+00:00', 'event': '2013-08-06T00:00:00+00:00'}","Unusually heavy rains and subsequent floods affected tens of thousands of families across Sudan in August and September 2013. The flooding was extensive and resulted in the displacement of a large part of the affected population. Reports from the Humanitarian Aid Commission
(HAC) estimated that 499,900 people countrywide had been affected. The floods destroyed/damaged over 85,385 houses in the states affected, with Khartoum being the worst affected state. ([IFRC, 21 May 2014](https://reliefweb.int/node/661729/))
### Useful Links

- [![Humanitarian Response - Logo](https://www.humanitarianresponse.info/sites/all/themes/humanitarianresponse/logo.png)](https://sudan.humanitarianresponse.info/emergencies/floods-2013)","[{'id': 4624, 'name': 'Flash Flood', 'code': 'FF', 'primary': True}, {'id': 4611, 'name': 'Flood', 'code': 'FL'}]",past,FF-2013-000091-SDN,https://reliefweb.int/taxonomy/term/13066
12700,South Sudan: Meningitis Outbreak - May 2013,South Sudan,"{'changed': '2013-08-22T18:15:52+00:00', 'created': '2013-05-26T00:00:00+00:00', 'event': '2013-05-26T00:00:00+00:00'}","On 30 Apr 2013, South Sudan's Ministry of Health declared an outbreak of meningitis in Malakal County, Upper Nile State. As of 27 May, 141 cases and five deaths were reported from Malakal county, two cases from Jonglei state and eight cases from Aweil West county. ([WHO, 26 May 2013](https://reliefweb.int/node/579581))

An estimated 123,520 people, covering 80 per cent of the target population of people between two and 30 years of age, were vaccinated by 24 May as part of a mass-immunization campaign in Upper Nile State. ([OCHA, 26 May 2013](https://reliefweb.int/node/579326))","[{'id': 4642, 'name': 'Epidemic', 'code': 'EP', 'primary': True}]",past,EP-2013-000065-SSD,https://reliefweb.int/taxonomy/term/12700
12659,Horn of Africa: Polio Outbreak - May 2013,Ethiopia,"{'changed': '2015-06-16T11:50:11+00:00', 'created': '2013-05-25T00:00:00+00:00', 'event': '2013-05-25T00:00:00+00:00'}","In 2013, an outbreak of wild poliovirus type 1 (WPV1) began in the Horn of Africa. Six cases have been confirmed, four from Somalia (Banadir and Bay region) and two from Kenya (Dadaab in north-­‐eastern Kenya). The first case was confirmed in Somalia on 9 May 2013 and in Kenya on 22 May. This was the first outbreak in Somalia since 2007 and in Kenya since 2011. Outbreak campaigns have been launched in both countries. Immunization campaigns are planned and being conducted in neighboring Ethiopia and Yemen to boost population immunity levels and minimize the risk of spread of the outbreak. ([Global Polio Eradication Initiative, 30 May 2013](https://reliefweb.int/node/580809))

As of 1 Jul, 25 cases had been reported from Somalia (primarily from Banadir region) and six from Kenya (Dadaab in north-eastern Kenya) ([Global Polio Eradication Initiative, 1 Jul 2013](https://reliefweb.int/node/586736)). As of 14 Aug, Somalia had the worst outbreak in the world in a non-endemic country with 105 cases confirmed. About 10 cases of wild polio had been confirmed in Kenya. ([OCHA, 15 Aug 2013](https://reliefweb.int/node/596042)) As of 14 Oct, six cases of polio had been confirmed in Ethiopia ([IFRC, 25 Oct 2013](https://reliefweb.int/node/611554)). Three cases had been reported in South Sudan, but were retracted on 26 Oct due to laboratory error ([IFRC, 29 Oct 2013](https://reliefweb.int/node/612201)).

As of the end of 2013, the polio outbreak in the Horn of Africa was on the decline and the total number of polio cases stood at 203 (183 from Somalia, 14 from Kenya and six from Ethiopia). The most recent case in the region had onset of paralysis on 9 Oct (from Lower Shabelle, Somalia). ([Global Polio Eradication Initiative, 24 Dec 2013](https://reliefweb.int/node/626379))

By 18 Jun 2014, the total number of cases in the region was 219 since the beginning of the outbreak in Apr 2013 (195 from Somalia, 14 from Kenya and 10 from Ethiopia). ([Global Polio Eradication Initiative, 18 Jun 2014](https://reliefweb.int/node/668998)) 

Two new cases of circulating vaccine derived poliovirus type 2 (cVDPV2) were reported in South Sudan in the week of 4 Nov. Both were from Rubkona district of Unity province. The most recent onset of paralysis was on the 12 Sep. ([Global Polio Eradication Initiative, 4 Nov 2014](https://reliefweb.int/node/718331))

By 18 Feb 2015, it had been six months since the most recent case of wild poliovirus on the African continent had onset of paralysis, in Somalia on 11 Aug 2014. Twelve months of absence of wild poliovirus, with certification-quality surveillance, will be necessary for the Horn of Africa outbreak to be declared as closed. ([Global Polio Eradication Initiative, 18 Feb 2015](https://reliefweb.int/node/857506))

In the second half of 2014, the outbreaks in the Horn of Africa, central Africa and the Middle East that spanned 2013 and the first half of 2014 were brought to the verge of being stopped. Thanks to regionally-coordinated outbreak responses in all three regions, one case was reported in this six-month period, in Somalia on 24 August. No case has been reported from any of the outbreaks since then. Status Report July - December 2014: Progress against the Polio Eradication and Endgame Strategic Plan 2013-2018, published 15 May 2015 ([Global Polio Eradication Initiative, WHO](https://reliefweb.int/node/989116))","[{'id': 4642, 'name': 'Epidemic', 'code': 'EP', 'primary': True}]",past,EP-2013-000064-KEN,https://reliefweb.int/taxonomy/term/12659
11495,Sudan: Yellow Fever Outbreak - Oct 2012,Sudan,"{'changed': '2015-07-14T07:17:33+00:00', 'created': '2012-10-29T00:00:00+00:00', 'event': '2012-10-29T00:00:00+00:00'}","On 29 October 2012, Sudan’s Federal Ministry of Health (FMoH) notified WHO of a possible yellow fever outbreak in 17 localities in Central and South Darfur ([WHO, 10 Jan 2013](https://reliefweb.int/node/548955)). During that time, a total of 98 suspected cases were reported, including 42 deaths. 

New cases continued to emerge with cases being reported across Darfur States, and by 9 January 2013 the yellow fever cases reached 849 cases, including 171 deaths across 35 of the 64 localities in Darfur. Three phases of immunization commenced in 16 localities in Darfur and reached total of 4,368,000 populations, a coverage of about 91 per cent. ([IFRC, 31 May 2013](https://reliefweb.int/node/579883))","[{'id': 4642, 'name': 'Epidemic', 'code': 'EP', 'primary': True}]",past,EP-2012-000184-SDN,https://reliefweb.int/taxonomy/term/11495
11017,South Sudan: Floods - Jun 2012,South Sudan,"{'changed': '2015-07-21T07:41:34+00:00', 'created': '2012-06-26T00:00:00+00:00', 'event': '2012-06-26T00:00:00+00:00'}","Between June and October 2012, heavy seasonal rains caused flooding in several parts of South Sudan ([OCHA, 1 Jul 2012](https://reliefweb.int/node/508197)), affecting over 313,000 people in 44 of South Sudan's 79 counties, with Jonglei State being the heaviest hit, with flooding displacing over 220,000 people, destroying crops, houses and basic infrastructure. ([OCHA, 31 Dec 2012](https://reliefweb.int/node/555993))","[{'id': 4611, 'name': 'Flood', 'code': 'FL', 'primary': True}]",past,FL-2012-000128-SSD,https://reliefweb.int/taxonomy/term/11017
11018,Sudan: Floods - Jun 2012,Sudan,"{'changed': '2015-07-14T06:36:25+00:00', 'created': '2012-06-25T00:00:00+00:00', 'event': '2012-06-25T00:00:00+00:00'}","Between June and October 2012, Sudan received received the highest recorded rainfall in six
years. The accompanying floods affected 17 states and displaced more than 177,000 people. 49 deaths were reported. More than 16,000 houses were destroyed and and another 18,000 damaged. ([IFRC, 31 May 2013](https://reliefweb.int/node/579839))","[{'id': 4611, 'name': 'Flood', 'code': 'FL', 'primary': True}]",past,FL-2012-000129-SDN,https://reliefweb.int/taxonomy/term/11018
9242,South Sudan: Flash Floods - Sep 2011,South Sudan,"{'changed': '2015-07-28T08:18:10+00:00', 'created': '2011-09-01T00:00:00+00:00', 'event': '2011-09-01T00:00:00+00:00'}","After heavy rains triggered flash floods in and around Agok early September 2011, thousands of households were affected, a significant number of whom were displaced from the Abyei crisis ([OCHA South Sudan Weekly Humanitarian Bulletin, 8 Sep 2011](https://reliefweb.int/node/445925)). An inter-agency assessment undertaken in Fangak County in Jonglei State from 10-14 November to assess the impact of flooding in August and September found that 30,000 people were directly affected by the floods and some 13,000 were displaced.([OCHA South Sudan Weekly Humanitarian Bulletin, 17 November 2011](https://reliefweb.int/node/461159)).","[{'id': 4624, 'name': 'Flash Flood', 'code': 'FF', 'primary': True}]",past,FF-2011-000143-SSD,https://reliefweb.int/taxonomy/term/9242
9075,Sudan: Floods - Aug 2011,Sudan,"{'changed': '2015-07-14T07:04:43+00:00', 'created': '2011-08-05T00:00:00+00:00', 'event': '2011-08-05T00:00:00+00:00'}","Since early Aug 2011, floods were reported in North Darfur ([OCHA, 25 Aug 2011](https://reliefweb.int/node/443853)), South Darfur ([Radio Dabanga, 12 Aug 2011](https://reliefweb.int/node/440620)), West Darfur ([Radio Dabanga, 4 Aug 2011](https://reliefweb.int/node/439128)), the Blue Nile ([OCHA, 18 August 2011](https://reliefweb.int/node/443281)), Khartoum State ([OCHA,11 August 2011](https://reliefweb.int/node/441096)) and in Northern Kordofan ([Govt. Sudan,19 Aug 2011](https://reliefweb.int/node/442169)) resulting in the destruction of hundreds of houses and affecting more 16,000 people and at least 2000 deaths.","[{'id': 4624, 'name': 'Flash Flood', 'code': 'FF', 'primary': True}, {'id': 4611, 'name': 'Flood', 'code': 'FL'}]",past,FL-2011-000120-SDN,https://reliefweb.int/taxonomy/term/9075
6794,Sudan: Floods - Jul 2010,Sudan,"{'changed': '2018-08-01T19:58:17+00:00', 'created': '2010-07-15T00:00:00+00:00', 'event': '2010-07-15T00:00:00+00:00'}","Sudan experienced heavy rainfall during the first week of July 2010 which increased in intensity, causing floods that affected an estimated 10,271 families in Jonglei, Lakes, Warrap, Northern
Bahr el Ghazal, Unity, Central Equatorial and Upper Nile States by early September 2010. ([IFRC, 31 July 2011](https://reliefweb.int/node/438303/))","[{'id': 4611, 'name': 'Flood', 'code': 'FL', 'primary': True}]",past,FL-2010-000139-SDN,https://reliefweb.int/taxonomy/term/6794
4801,Sudan: Floods - Aug 2009,Sudan,"{'changed': '1970-01-01T00:00:00+00:00', 'created': '2009-08-30T00:00:00+00:00', 'event': '2009-08-30T00:00:00+00:00'}",Data not available,"[{'id': 4611, 'name': 'Flood', 'code': 'FL', 'primary': True}]",past,FL-2009-000166-SDN,https://reliefweb.int/taxonomy/term/4801
5440,Influenza A (H1N1) Pandemic - Apr 2009,Afghanistan,"{'changed': '2015-03-20T18:41:51+00:00', 'created': '2009-04-24T00:00:00+00:00', 'event': '2009-04-24T00:00:00+00:00'}","Since its emergence in April 2009, pandemic influenza A(H1N1) 2009 virus affected all parts of the world, causing the first influenza pandemic since 1968. Following the observation that 1 or 2 epidemic periods had occurred in most countries and in most WHO Regions, WHO declared on 10 Aug 2010 that the world was moving into the post-pandemic period. ([WHO, 18 Feb 2011](https://reliefweb.int/node/389128))","[{'id': 4642, 'name': 'Epidemic', 'code': 'EP', 'primary': True}]",past,EP-2009-000084-MEX,https://reliefweb.int/taxonomy/term/5440
6165,Sudan: Floods - Oct 2008,Sudan,"{'changed': '1970-01-01T00:00:00+00:00', 'created': '2008-10-29T00:00:00+00:00', 'event': '2008-10-29T00:00:00+00:00'}",Data not available,"[{'id': 4611, 'name': 'Flood', 'code': 'FL', 'primary': True}]",past,FL-2008-000207-SDN,https://reliefweb.int/taxonomy/term/6165
6478,Sudan: Floods - Aug 2008,Sudan,"{'changed': '1970-01-01T00:00:00+00:00', 'created': '2008-08-07T00:00:00+00:00', 'event': '2008-08-07T00:00:00+00:00'}",Data not available,"[{'id': 4611, 'name': 'Flood', 'code': 'FL', 'primary': True}]",past,FL-2008-000125-SDN,https://reliefweb.int/taxonomy/term/6478
5989,East Africa: Floods - Aug 2007,Ethiopia,"{'changed': '2016-12-13T08:04:23+00:00', 'created': '2007-08-12T00:00:00+00:00', 'event': '2007-08-12T00:00:00+00:00'}","(Ottawa - September 27, 2007) Extensive flooding has affected more than one million people and left 650,000 homeless in over 18 countries in East, Central and West Africa. Flooding and landslides have washed away houses, food reserves and crops, and has contaminated clean water supplies. ([Canadian Red Cross, 27 Sep 2007](https://reliefweb.int/node/247706))

Unusually heavy rainfall since July 2007 has led to flooding and waterlogging across a number of districts in eastern and northern Uganda. The Rwizi River in Mbarara (southwestern Uganda) is also reported to have burst its banks. On 19 September, Ugandan President Yoweri Museveni declared a state of emergency in the areas flood-affected areas of Eastern Uganda, which was endorsed by Parliament on 25 September. ([OCHA, 2 Oct 2007](https://reliefweb.int/node/245061))

More than 650,000 people have lost their homes and some 200 their lives in the worst floods in the history of Africa affecting large swathes of land all over Eastern, Central and West Africa - and the rains are set to continue into November. In East Africa, Ethiopia, Sudan, Uganda, Rwanda, Somalia and Kenya were badly hit. Hundreds of thousands of people have been affected - Uganda around 90,000, in Kenya around 26,000 and in Ethiopia around 100,000. Thousands more have been displaced. ([IFRC, 18 Oct 2007](https://reliefweb.int/node/246214))","[{'id': 4611, 'name': 'Flood', 'code': 'FL', 'primary': True}]",past,FL-2007-000161-UGA,https://reliefweb.int/taxonomy/term/5989
6605,Sudan: Floods - Jul 2007,Sudan,"{'changed': '1970-01-01T00:00:00+00:00', 'created': '2007-07-09T00:00:00+00:00', 'event': '2007-07-09T00:00:00+00:00'}",Data not available,"[{'id': 4611, 'name': 'Flood', 'code': 'FL', 'primary': True}]",past,FL-2007-000093-SDN,https://reliefweb.int/taxonomy/term/6605
5397,Sudan: Floods - Aug 2006,Sudan,"{'changed': '1970-01-01T00:00:00+00:00', 'created': '2006-08-18T00:00:00+00:00', 'event': '2006-08-18T00:00:00+00:00'}",Data not available,"[{'id': 4611, 'name': 'Flood', 'code': 'FL', 'primary': True}]",past,FL-2006-000123-SDN,https://reliefweb.int/taxonomy/term/5397
6523,Sudan: Floods - Oct 2005,Sudan,"{'changed': '1970-01-01T00:00:00+00:00', 'created': '2005-10-13T00:00:00+00:00', 'event': '2005-10-13T00:00:00+00:00'}",Data not available,"[{'id': 4611, 'name': 'Flood', 'code': 'FL', 'primary': True}]",past,FL-2005-000175-SDN,https://reliefweb.int/taxonomy/term/6523
4712,Sudan: Floods - Aug 2005,Sudan,"{'changed': '1970-01-01T00:00:00+00:00', 'created': '2005-08-10T00:00:00+00:00', 'event': '2005-08-10T00:00:00+00:00'}",Data not available,"[{'id': 4611, 'name': 'Flood', 'code': 'FL', 'primary': True}]",past,FL-2005-000129-SDN,https://reliefweb.int/taxonomy/term/4712
5256,Locusts - Aug 2004,Algeria,"{'changed': '1970-01-01T00:00:00+00:00', 'created': '2004-08-11T00:00:00+00:00', 'event': '2004-08-11T00:00:00+00:00'}",Data not available,"[{'id': 5255, 'name': 'Insect Infestation', 'code': 'IN', 'primary': True}]",past,IN-2004-000071-MRT,https://reliefweb.int/taxonomy/term/5256
5482,Sudan: Floods - Jul 2003,Sudan,"{'changed': '1970-01-01T00:00:00+00:00', 'created': '2003-07-31T00:00:00+00:00', 'event': '2003-07-31T00:00:00+00:00'}",Data not available,"[{'id': 4611, 'name': 'Flood', 'code': 'FL', 'primary': True}]",past,FL-2003-000368-SDN,https://reliefweb.int/taxonomy/term/5482
4996,Sudan: Floods - Aug 2001,Sudan,"{'changed': '1970-01-01T00:00:00+00:00', 'created': '2001-08-09T00:00:00+00:00', 'event': '2001-08-09T00:00:00+00:00'}",Data not available,"[{'id': 4611, 'name': 'Flood', 'code': 'FL', 'primary': True}]",past,FL-2001-000417-SDN,https://reliefweb.int/taxonomy/term/4996
5823,Sudan: Floods - Aug 1999,Sudan,"{'changed': '1970-01-01T00:00:00+00:00', 'created': '1999-08-26T00:00:00+00:00', 'event': '1999-08-26T00:00:00+00:00'}",Data not available,"[{'id': 4611, 'name': 'Flood', 'code': 'FL', 'primary': True}]",past,N/A,https://reliefweb.int/taxonomy/term/5823
6505,Sudan: Floods - Sep 1998,Sudan,"{'changed': '1970-01-01T00:00:00+00:00', 'created': '1998-09-09T00:00:00+00:00', 'event': '1998-09-09T00:00:00+00:00'}",Data not available,"[{'id': 4611, 'name': 'Flood', 'code': 'FL', 'primary': True}]",past,FL-1998-000251-SDN,https://reliefweb.int/taxonomy/term/6505
4918,Sudan: Floods - Aug 1996,Sudan,"{'changed': '1970-01-01T00:00:00+00:00', 'created': '1996-08-01T00:00:00+00:00', 'event': '1996-08-01T00:00:00+00:00'}",Data not available,"[{'id': 4611, 'name': 'Flood', 'code': 'FL', 'primary': True}]",past,N/A,https://reliefweb.int/taxonomy/term/4918
6628,Sudan: Floods - Sep 1994,Sudan,"{'changed': '1970-01-01T00:00:00+00:00', 'created': '1994-09-01T00:00:00+00:00', 'event': '1994-09-01T00:00:00+00:00'}",Data not available,"[{'id': 4611, 'name': 'Flood', 'code': 'FL', 'primary': True}]",past,N/A,https://reliefweb.int/taxonomy/term/6628
